ACCIDENT_ID,LOCATE_ID_DISTRICT,LOCATE_ID_POLICE,ACCIDENT_MONTH,ACCIDENT_YEAR,ACCIDENT_COST,HUMAN_ADMIT,HUMAN_DEAD,ROADTYPE_ID,ROADSKIN_ID,ACDPOINT_ID,ATMOSPHERE_ID,LIGHT_ID,GIS_E,GIS_N,GIS_LAT,GIS_LNG,PERSON_GENDER,PERSON_AGE,PERSON_TYPE,PERSON_STATE,LOCATE_PROVINCE,LOCATE_DOMICILE,LOCATE_AREATYPE,HEALTH_DEADPLACE,HEALTH_EMSSEND
146196,100917,0,12,11,59000,1,0,4,2,1,3,3,610821,829865,7.506470981,100.0044216,1,44,2,0,1092,1092,0,0,20
146197,100615,0,12,11,0,1,0,4,1,1,90,3,0,0,0,94.5112561,1,26,2,0,1062,1062,1,0,60
146198,100310,0,1,12,60000,2,0,1,1,1,1,1,1080202,1653327,14.8912901,104.38719,1,36,3,0,1041,1041,1,0,40
146199,100310,0,1,12,60000,2,0,1,1,1,1,1,1080202,1653327,14.8912901,104.38719,2,40,3,0,1041,1041,1,0,40
146200,100245,0,1,16,0,1,0,1,1,1,1,1,796138,1645775,14.87001227,101.7519993,2,44,3,0,1038,1038,0,0,90
146201,100557,0,1,16,15000,1,0,4,1,2,1,2,522432,2200832,19.90363593,99.21431385,1,30,2,0,1057,1057,0,0,90
146202,100620,0,4,15,5000,1,0,4,2,2,1,1,670827,2026616,18.32242805,100.6164571,2,16,2,0,1062,1062,0,0,50
146203,100808,0,4,15,59000,1,0,3,1,2,2,2,606180,933901,8.447495307,99.96456518,1,12,2,0,1082,1082,1,0,40
146204,100738,0,3,15,30000,1,0,1,1,1,1,1,712321,1833385,16.57312545,100.9898997,1,40,2,0,1073,1073,0,0,40
146205,100415,0,12,14,5000000,0,1,1,1,1,1,1,917514,1889977,17.05628866,102.9210298,1,34,2,1,1048,1048,0,10,20
146206,100881,0,11,13,4000000,0,1,1,90,4,1,1,508941,1117532,10.10960533,99.08160928,1,18,2,1,1088,1088,0,10,40
146207,100347,0,1,14,15000,2,0,2,1,3,1,1,1059141,1755208,15.81308447,104.2150201,2,39,2,0,1043,1043,0,0,50
146208,100347,0,1,14,15000,2,0,2,1,3,1,1,1059141,1755208,15.81308447,104.2150201,1,6,3,0,1043,1043,0,0,50
146209,100777,0,12,13,4200000,0,1,1,1,1,1,1,614634,1602570,14.49347804,100.063772,1,38,2,1,1076,1076,0,30,40
146210,100375,0,5,13,4000000,0,1,2,1,1,1,3,1105832,1781847,16.04185045,104.6557592,1,33,2,1,1045,1045,0,20,20
146211,100804,0,1,14,4000000,0,1,1,90,1,90,90,594064,1391056,12.58190717,99.86596137,1,45,2,1,1078,1078,2,10,40
146212,100162,0,11,13,10250,1,0,1,1,3,1,2,738018,1469371,13.28200785,101.1969232,1,26,2,0,1030,1030,0,0,40
146213,100787,0,11,13,4000000,0,1,4,1,1,1,2,629061,1507957,13.6375354,100.1931876,1,27,2,1,1078,1078,1,20,40
146214,100786,0,11,13,59000,1,0,1,1,1,1,2,636515,1498002,13.54720083,100.2616132,1,20,2,0,1078,1078,0,0,40
146215,100241,0,10,14,4000000,0,1,90,90,90,90,90,825628,1628900,14.71420439,102.0236757,1,29,3,1,1038,1038,1,30,40
146216,100126,0,10,14,20000,0,2,1,1,1,90,3,730324,1683598,15.21825634,101.1441562,1,27,2,1,1026,1026,0,10,50
146217,100126,0,10,14,20000,0,2,1,1,1,90,3,730324,1683598,15.21825634,101.1441562,2,24,3,1,1026,1026,0,10,50
146218,100685,0,11,14,59000,1,0,1,1,1,1,1,554965,1816769,16.43179541,99.51484644,1,26,2,0,1068,1068,0,0,40
146219,100689,0,11,14,4059000,1,1,1,1,2,1,2,576920,1780413,16.10255127,99.71928707,1,33,3,1,1020,1020,2,10,60
146220,100689,0,11,14,4059000,1,1,1,1,2,1,2,576920,1780413,16.10255127,99.71928707,1,35,2,0,1020,1020,2,0,60
146221,100145,0,11,14,10000,1,0,2,1,3,1,1,632282,1672312,15.1230975,100.2310695,2,53,2,0,1028,1028,0,0,20
146222,100685,0,11,14,59000,1,0,3,1,1,1,1,555976,1822427,16.48291826,99.52445343,1,16,2,0,1068,1068,0,0,40
146223,100372,0,11,14,20000,1,0,90,90,90,90,90,1104591,1762293,15.86623996,104.6392768,1,17,9,0,1045,1045,0,0,90
146224,100342,0,11,14,0,3,0,1,1,1,90,3,1161887,1702515,15.3143795,105.1554814,1,16,2,0,1042,1042,0,0,20
146225,100342,0,11,14,0,3,0,1,1,1,90,3,1161887,1702515,15.3143795,105.1554814,1,12,3,0,1042,1042,0,0,20
146226,100342,0,11,14,0,3,0,1,1,1,90,3,1161887,1702515,15.3143795,105.1554814,1,16,3,0,1042,1042,0,0,20
146227,100692,0,11,14,59000,1,0,2,1,1,1,1,587865,1802556,16.30233959,99.82245715,2,34,2,0,1068,1068,0,0,40
146228,100690,0,11,14,4000000,0,1,3,1,1,1,1,562293,1843002,16.66874824,99.58419763,1,72,1,1,1068,1068,0,20,60
146229,100098,0,7,13,0,1,0,1,1,1,1,1,685999,1541104,13.93403504,100.7216394,1,32,2,0,1043,1043,2,0,40
146230,100665,0,11,14,100000,2,0,4,3,1,1,1,685442,1754174,15.85962469,100.7318094,1,31,2,0,1071,1071,2,0,20
146231,100665,0,11,14,100000,2,0,4,3,1,1,1,685442,1754174,15.85962469,100.7318094,1,22,3,0,1020,1020,2,0,20
146232,100958,0,11,14,10000,1,0,3,2,1,3,3,828234,666499,6.021737979,101.96471,1,4,1,0,1095,1095,1,0,20
146233,100746,0,11,14,0,1,0,3,1,3,1,2,587886,1497870,13.54787152,99.8122415,2,67,2,0,1022,1022,2,0,50
146234,100531,0,11,14,20000,1,0,1,1,1,1,2,1095306,1925759,17.33916632,104.5955084,1,47,2,0,1055,1055,1,0,60
146235,100738,0,11,13,30000,2,0,1,1,3,90,2,712242,1833195,16.57141598,100.989142,1,22,2,0,1073,1073,0,0,40
146236,100738,0,11,13,30000,2,0,1,1,3,90,2,712242,1833195,16.57141598,100.989142,2,16,3,0,1073,1073,0,0,40
146237,100534,0,11,14,4118000,2,1,1,1,3,1,3,1057081,1983653,17.86999016,104.2524413,1,15,3,0,1055,1055,0,0,60
146238,100534,0,11,14,4118000,2,1,1,1,3,1,3,1057081,1983653,17.86999016,104.2524413,1,15,3,0,1055,1055,0,0,60
146239,100534,0,11,14,4118000,2,1,1,1,3,1,3,1057081,1983653,17.86999016,104.2524413,1,18,2,1,1055,1055,0,10,60
146240,100949,0,9,14,40000,1,0,3,1,1,1,2,812312,712367,6.436927179,101.8232342,1,42,2,0,1095,1095,0,0,40
146241,100717,0,10,14,4059000,1,1,1,1,2,90,3,617326,1854426,16.76990229,100.1008487,1,23,2,0,1071,1071,0,0,40
146242,100717,0,10,14,4059000,1,1,1,1,2,90,3,617326,1854426,16.76990229,100.1008487,1,13,3,1,1071,1071,0,30,40
146243,100743,0,9,14,35000,0,1,1,1,3,1,1,719034,1730829,15.64597162,101.0432756,1,33,2,1,1073,1073,1,10,50
146244,100100,0,11,14,0,1,0,3,1,3,1,1,669112,1588229,14.36102826,100.5682922,2,44,3,0,1024,1024,0,0,40
146245,100906,0,11,14,0,1,0,4,2,2,3,3,562469,826523,7.477024684,99.56616647,1,57,2,0,1091,1091,0,0,20
146246,100537,0,10,14,0,0,2,1,1,1,1,3,1075777,1885378,16.98082659,104.4019971,1,27,2,1,1055,1055,0,20,60
146247,100537,0,10,14,0,0,2,1,1,1,1,3,1075777,1885378,16.98082659,104.4019971,2,19,3,1,1055,1055,0,30,60
146248,100485,0,8,14,4000000,0,1,1,1,3,1,1,975126,1721303,15.52489726,103.4266596,1,43,2,1,1052,1052,1,30,40
146249,100771,0,10,14,20000,0,1,1,1,1,1,3,621467,1610555,14.56536553,100.1275377,1,29,2,1,1076,1076,1,30,40
146250,100504,0,9,14,10000,1,0,2,1,1,1,1,993594,1876618,16.9208864,103.6309955,2,32,2,0,1053,1053,0,0,40
146251,100167,0,11,14,0,0,1,3,1,1,4,3,711331,1450984,13.11784528,100.9493887,1,33,2,1,1030,1030,1,10,40
146252,100856,0,12,14,59000,1,0,3,1,1,1,3,521857,1037611,9.386697301,99.19907102,1,23,2,0,1086,1086,0,0,40
146253,100872,0,12,14,59000,3,0,2,1,2,1,2,476559,1151906,10.42043696,98.78583293,2,13,3,0,1087,1087,0,0,40
146254,100872,0,12,14,59000,3,0,2,1,2,1,2,476559,1151906,10.42043696,98.78583293,2,17,3,0,1087,1087,0,0,40
146255,100572,0,1,12,59000,1,0,1,1,1,2,3,483454,2047306,18.51621242,98.84324081,1,25,3,0,1057,1057,0,0,50
146256,100800,0,1,12,0,1,0,4,1,1,1,2,573858,1289810,11.66691041,99.67763821,1,61,2,0,1081,1081,0,0,20
146257,100800,0,4,11,0,1,0,4,1,1,1,1,552710,1266489,11.4564026,99.48325195,1,25,2,0,1081,1081,0,0,40
146258,100467,0,4,11,0,1,0,4,1,1,1,1,969572,1757219,15.84968023,103.3819423,1,14,2,0,1051,1051,0,0,60
146259,100779,0,4,11,0,1,0,90,1,1,1,1,615039,1529274,13.83084311,100.0644383,2,37,2,0,1077,1077,0,0,40
146260,100623,0,12,11,5000,1,0,3,1,1,1,2,0,0,0,94.5112561,1,27,2,0,1062,1062,0,0,60
146261,100543,0,12,11,0,0,1,1,1,1,1,3,1106062,1832773,16.49991322,104.6710802,1,30,2,1,1056,1056,0,30,60
146262,100704,0,12,11,5000,1,0,1,1,3,1,3,527769,1843675,16.67549182,99.26043603,1,20,2,0,1069,1068,1,0,40
146263,100632,0,4,11,59000,1,0,1,1,2,1,1,586672,2128906,19.25190276,99.82471432,1,17,2,0,1063,1063,1,0,20
146264,100283,0,4,11,59000,1,0,1,1,3,1,1,987876,1649804,14.8780955,103.5313732,1,17,2,0,1040,1040,1,0,40
146265,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,21,3,0,1020,1020,2,0,40
146266,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,1,20,3,0,1020,1020,2,0,40
146267,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,1,19,3,0,1073,1073,2,0,40
146268,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,10,3,0,1024,1024,2,0,50
146269,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,44,3,0,1020,1020,2,0,50
146270,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,29,3,0,1020,1020,0,0,50
146271,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,29,3,0,1020,1020,2,0,50
146272,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,1,36,2,0,1024,1024,2,0,40
146273,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,1,2,3,0,1020,1020,2,0,40
146274,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,11,3,0,1020,1020,2,0,40
146275,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,47,3,0,1020,1020,2,0,40
146276,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,31,3,0,1020,1020,2,0,50
146277,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,1,11,3,1,1020,1020,2,30,50
146278,100721,0,12,11,4767000,13,1,1,1,2,1,1,667507,1862633,16.84101137,100.5721894,2,55,3,0,1020,1020,2,0,50
146279,100219,0,12,11,0,1,0,4,1,1,1,1,827792,1545513,13.96104398,102.0335982,1,27,2,0,1037,1037,0,0,60
146280,100836,0,12,11,0,1,0,2,1,1,1,3,0,0,0,94.5112561,1,34,2,0,1083,1083,0,0,60
146281,100796,0,12,11,59000,1,0,1,1,1,1,1,598698,1426242,12.89990882,99.90975301,1,26,2,0,1080,1080,1,0,40
146282,100727,0,1,12,59000,1,0,3,1,1,1,2,646804,1773083,16.03310612,100.3722223,1,20,2,0,1072,1072,1,0,30
146283,100221,0,1,12,0,1,0,4,1,1,1,1,916874,1561892,14.09713125,102.8593099,1,18,2,0,1037,1037,0,0,50
146284,100842,0,4,11,59000,1,0,1,90,90,90,90,422911,909445,8.226859163,98.30008206,1,28,2,0,1085,1085,2,0,90
146285,100263,0,4,11,0,1,0,4,1,1,1,1,88799,1649171,14.88535269,95.17964531,1,57,2,0,1039,1039,0,0,20
146286,100877,0,4,11,59000,1,0,4,1,1,1,3,0,0,0,94.5112561,1,41,2,0,1088,1088,0,0,20
146287,100598,0,4,11,0,1,0,3,1,1,1,1,615517,1947713,17.61309619,100.0887935,2,61,2,0,1060,1060,0,0,20
146288,100892,0,4,11,0,2,0,3,1,1,1,1,660877,774322,7.002929153,100.4564018,1,34,2,0,1089,1089,1,0,40
146289,100892,0,4,11,0,2,0,3,1,1,1,1,660877,774322,7.002929153,100.4564018,2,2,3,0,1089,1089,1,0,40
146290,100137,0,4,11,8000000,0,2,1,2,1,3,3,656154,1633292,14.7691022,100.4508134,2,22,2,1,1027,1027,0,10,40
146291,100137,0,4,11,8000000,0,2,1,2,1,3,3,656154,1633292,14.7691022,100.4508134,2,22,3,1,1025,1025,1,30,40
146292,100847,0,4,11,59000,1,0,2,1,1,1,2,0,0,0,94.5112561,1,39,2,0,1085,1085,1,0,50
146293,100847,0,4,11,59000,1,0,2,1,1,1,1,0,0,0,94.5112561,2,36,2,0,1085,1089,2,0,50
146294,100764,0,4,11,0,1,0,4,2,1,1,1,486733,1577319,14.26754235,98.87700337,1,38,2,0,1075,1075,0,0,20
146295,100224,0,4,11,0,1,0,4,90,2,90,3,871623,1515030,13.68051453,102.4347124,1,27,2,0,1037,1037,1,0,40
146296,100739,0,4,11,0,2,0,1,1,1,1,1,729655,1817250,16.42575342,101.1506644,2,45,2,0,1023,1023,2,0,40
146297,100739,0,4,11,0,2,0,1,1,1,1,1,729655,1817250,16.42575342,101.1506644,2,76,3,0,1023,1023,2,0,40
146298,100411,0,4,11,59000,1,0,3,2,1,1,2,903848,1928290,17.40428624,102.7999641,1,20,2,0,1048,1048,0,0,20
146299,100222,0,4,11,0,1,0,4,1,1,1,1,843613,1496782,13.5192199,102.1739268,2,66,3,0,1037,1037,0,0,40
146300,100605,0,4,11,59000,1,0,4,1,1,1,2,622841,2007413,18.15220565,100.1613172,1,21,2,0,1061,1061,0,0,50
146301,100167,0,4,11,4000000,0,1,1,1,1,1,3,708181,1446669,13.07906657,100.9200413,1,52,1,1,1069,1069,2,30,60
146302,100808,0,4,11,59000,1,0,3,1,90,1,2,0,0,0,94.5112561,2,31,2,0,1082,1082,0,0,20
146303,100800,0,4,11,0,1,0,1,1,3,1,1,567058,1266389,11.45525132,99.61478957,2,43,2,0,1081,1081,0,0,20
146304,100116,0,4,11,59000,1,0,2,1,2,90,3,650509,1608244,14.54302201,100.3969419,1,22,2,0,1025,1025,1,0,40
146305,100669,0,4,11,5000,1,0,1,1,1,1,1,655169,1735886,15.69641946,100.447993,1,40,2,0,1066,1066,0,0,60
146306,100652,0,4,11,0,1,0,4,90,90,90,90,0,0,0,94.5112561,1,67,2,0,1064,1064,0,0,20
146307,100607,0,4,11,0,1,0,4,1,2,1,1,0,0,0,94.5112561,2,15,3,0,1061,1061,0,0,20
146308,100781,0,4,11,50000,1,0,4,1,1,90,2,629201,1535298,13.88469715,100.1957366,1,40,2,0,1077,1077,1,0,20
146309,100313,0,2,15,0,1,0,3,90,90,90,90,1073765,1678332,15.11777906,104.3332026,2,16,2,0,1041,1041,0,0,90
146310,100245,0,1,16,0,1,0,4,1,1,1,1,800570,1629275,14.72051007,101.7912436,1,49,2,0,1038,1038,0,0,90
146311,100886,0,4,15,50000,1,0,90,2,1,3,1,718982,752918,6.807502672,100.9814287,2,55,2,0,1089,1089,0,0,20
146312,100287,0,1,12,79000,1,0,4,1,1,1,2,0,0,0,94.5112561,1,21,2,0,1040,1040,0,0,20
146313,100297,0,4,11,59000,1,0,2,1,3,1,1,1017269,1674463,15.09470327,103.8086764,1,63,2,0,1040,1040,0,0,50
146314,100650,0,4,11,10000,2,0,2,1,2,1,1,609408,2211926,20.00093187,100.0458747,1,58,2,0,1064,1064,0,0,50
146315,100650,0,4,11,10000,2,0,2,1,2,1,1,609408,2211926,20.00093187,100.0458747,1,53,2,0,1064,1064,0,0,50
146316,100815,0,4,11,59000,1,0,4,1,1,1,1,0,0,0,94.5112561,2,31,3,0,1082,1082,0,0,20
146317,100609,0,4,11,20000,2,0,1,1,1,1,1,613961,1987504,17.97277697,100.0762823,1,46,2,0,1061,1061,0,0,50
146318,100609,0,4,11,20000,2,0,1,1,1,1,1,613961,1987504,17.97277697,100.0762823,1,19,2,0,1061,1061,0,0,20
146319,100844,0,4,11,0,1,0,1,1,2,1,2,0,0,0,94.5112561,2,21,2,0,1084,1084,0,0,40
146320,100642,0,4,11,0,1,0,2,1,1,1,1,635882,2236038,20.2170913,100.3007051,1,47,3,0,1064,1064,0,0,60
146321,100869,0,4,11,20000,1,0,1,1,2,1,1,462368,1106165,10.00662889,98.65662325,1,49,2,0,1087,1087,0,0,50
146322,100847,0,4,11,59000,1,0,3,1,90,1,90,0,0,0,94.5112561,1,35,2,0,1085,1085,1,0,50
146323,100742,0,4,11,0,2,0,3,2,1,1,1,737458,1869357,16.89567389,101.229141,1,27,2,0,1073,1073,0,0,20
146324,100742,0,4,11,0,2,0,3,2,1,1,1,737458,1869357,16.89567389,101.229141,2,16,2,0,1073,1073,0,0,20
146325,100730,0,4,11,59000,1,0,2,1,1,1,1,664805,1780383,16.09793446,100.5409496,1,13,2,0,1072,1072,0,0,20
146326,100605,0,4,11,59000,1,0,4,1,2,1,2,624438,2006250,18.14160437,100.1763423,1,23,2,0,1061,1061,0,0,50
146327,100643,0,4,11,0,1,0,1,1,1,1,3,592264,2259093,20.42799554,99.88440916,1,57,1,0,1064,1064,0,0,50
146328,100286,0,4,11,10000,1,0,4,1,1,1,1,964358,1601556,14.44731259,103.3048685,2,46,1,0,1040,1040,0,0,20
146329,100764,0,4,11,0,1,0,2,2,2,1,1,486733,1582719,14.31636784,98.87697684,1,35,2,0,1075,1075,0,0,20
146330,100725,0,4,11,59000,1,0,1,1,1,90,3,621607,1798790,16.26683612,100.1380628,1,25,2,0,1072,1072,0,0,50
146331,100472,0,4,11,59000,1,0,3,2,1,1,2,9854512,3625512,-16.60860388,213.0857748,1,34,2,0,1021,1021,0,0,60
146332,100723,0,4,11,59000,1,0,1,1,3,1,1,640095,1818109,16.44043555,100.3122185,1,14,3,0,1072,1072,0,0,50
146333,100124,0,4,11,59000,1,0,2,1,1,1,1,710200,1644203,14.86399602,100.9536524,1,51,2,0,1026,1026,0,0,50
146334,100313,0,4,11,0,3,0,4,1,3,90,3,1072517,1680897,15.14114223,104.3222161,1,32,3,0,1041,1041,0,0,40
146335,100313,0,4,11,0,3,0,4,1,3,90,3,1072517,1680897,15.14114223,104.3222161,1,37,2,0,1041,1041,0,0,40
146336,100313,0,4,11,0,3,0,4,1,3,90,3,1072517,1680897,15.14114223,104.3222161,1,26,3,0,1041,1041,0,0,40
146337,100664,0,4,11,59000,1,0,4,1,1,1,3,633145,1753916,15.86064754,100.2435019,1,20,2,0,1066,1066,1,0,20
146338,100935,0,4,11,59000,1,0,1,1,1,1,1,0,0,0,94.5112561,1,8,2,0,1093,1093,1,0,20
146339,100819,0,4,11,59000,1,0,4,1,1,1,1,0,0,0,94.5112561,1,13,3,0,1038,1038,1,0,90
146340,100758,0,4,11,0,1,0,4,1,1,90,3,563658,1566311,14.16731635,99.58989632,1,15,2,0,1075,1075,0,0,20
